employee_id,name,age,salary,department,email,join_date,city,performance_score
,Matthew Lee,53,44384.96,Sales,lopezjohn@gmail.com,2025-10-08,Rotterdam,3.57
336,David Miller,36,fifty thousand,sales,jenniferortiz@hotmail.com,2024-02-28,The Hague,2.78
16,Scott Browning,54,46565.69,HR,jessica92@nelson.net,2021-05-23,Rotterdam,1.38
685,Charles Reyes,46,36668.08,marketing,imorris[at]hotmail.com,2020-03-29,Rotterdam,2.22
325,Lisa Bell,63,39909.74,HR,carlataylor@hotmail.com,2020-06-07,Utrecht,3.84
705,Rhonda Martinez,39,31650.56,sales,nmiller@hotmail.com,2023-02-25,amsterdam ,2.93
223,bryan hardy,23,65293.9,Sales,fergusonbruce@moore-miller.com,2022-02-06,amsterdam ,3.35
180,Brandon Shaw,50,95802.54,Marketing ,ramseymichael@yahoo.com,2020-09-20,amsterdam ,4.27
100,Rachel Howell,56,51481.19,Sales,ryan60@alvarado.biz,2023-05-06,amsterdam ,2.93
522,Stephen Lopez,31,63150.4,IT,ricardosullivan@perez.com,2022-09-05,eindhoven,3.95
23,Allen King,37,56012.92,sales,aharrison@gmail.com,11/09/2018,Amsterdam,3.15
357,Betty Horton,26,54722.3,HR,nathan68@vincent.com,2021-09-03,The Hague,1.59
751,Joshua Becker,20,41151.5,marketing,moyerlori@yahoo.com,2019-06-05,The Hague,2.78
,Connie Henry DVM,34,53570.57,marketing,melaniedavis@yahoo.com,,eindhoven,4.13
187,Brian Payne,48,62098.56,IT,abigail14@payne.biz,2025-01-14,eindhoven,1.18
341,Amber Holland,46,42666.69,sales,haley32@conway-ferguson.biz,2019-05-05,The Hague,1.88
432,Susan Dean,26,24411.52,HR,kevin90@cox-weber.org,2024-08-11,Rotterdam,4.45
588,Joseph Williams,28,42252.33,Sales,michaelprince[at]richardson-tucker.info,2023-07-09,eindhoven,4.31
886,Brittany Herrera,27,82700.61,IT,msims@yahoo.com,2020-06-16,eindhoven,3.49
204,Mrs. Beverly Palmer,57,70807.03,Sales,lpeterson@lutz.biz,,Utrecht,4.37
781,Ryan Combs,37,57665.52,sales,nicole13@yahoo.com,2024-06-01,Amsterdam,1.51
,Jeffrey Ray,46,50085.07,Sales,brooksbrandi@wood.com,2016-08-03,The Hague,1.17
595,Derek Cole,51,70563.1,HR,mhiggins@gmail.com,2018-01-05,Rotterdam,3.22
69,Ann Reynolds,58,60424.54,Sales,haynesjennifer@singh-ramsey.com,2024-06-29,Utrecht,2.75
663,timothy webster,62,54508.7,HR,bcarter@gmail.com,2023-10-15,Amsterdam,2.21
285,Michael Nichols,54,9999999,sales,fpearson@ramirez-miller.com,28/06/2022,eindhoven,1.2
EMP-853,Joseph Murray,25,45439.19,marketing,barbara46@yahoo.com,2022-03-18,The Hague,N/A
435,Natasha Smith,57,77535.36,marketing,shannonvance@hanson.biz,2020-06-16,Rotterdam,10
,Justin Floyd,56,58483.81,HR,brandoncarson@gmail.com,2025-10-10,Rotterdam,2.57
76,Lindsay Smith,23,67328.54,sales,powellyolanda@chavez.com,2016-06-27,Utrecht,3.51
778,haley duran,38,51287.22,Finance,williamskaren@hotmail.com,2018-06-08,eindhoven,1.74
447,Kevin Jones,29,60498.97,Marketing ,melissawilliams@stuart.biz,2018-03-13,Amsterdam,3.67
189,Eric Rogers,49,42298.09,Marketing ,cholmes@yahoo.com,2016-06-01,amsterdam ,4.18
272,William Garcia,unknown,33462.07,Finance,stoneyvonne@wolfe.com,2024-01-18,amsterdam ,3.16
237,Ashley Buckley,58,24622.86,marketing,matthewtorres@gmail.com,32-13-2020,Utrecht,1.53
488,Chelsea Palmer,20,38776.78,marketing,marc62@castro.net,2025-06-16,eindhoven,3.44
560,Sean Bowman,50,48685.23,IT,wthompson@gmail.com,2022-09-07,Amsterdam,-1
118,Timothy Galvan,51,37469.83,Marketing ,kimberly76@gmail.com,2024-09-14,Utrecht,2.24
868,Destiny Adams,-5,60016.85,marketing,mbrown@yahoo.com,2018-10-17,amsterdam ,1.95
513,Debbie Graham,64,51415.78,IT,hamiltonjeffrey@hotmail.com,2016-11-15,Rotterdam,1.13
590,Nicholas Lawson,27,-2000,HR,david13@martinez.org,2018-01-11,Utrecht,3.33
631,Tracey Meyer,,29613.03,marketing,jessicamaldonado@hotmail.com,2016-06-22,Rotterdam,4.22
127,MARTIN WRIGHT,57,40141.96,Sales,opineda@james-kennedy.biz,2019-11-22,The Hague,1.07
117,Edward Hernandez,43,54479.32,Marketing ,grahammary@johnson.info,2018-12-12,eindhoven,3.57
474,Joseph Jones,26,75503.11,Sales,matthew05@burgess.com,2023-08-28,Amsterdam,1.0
738,Derrick Wilson,54,69740.36,sales,zlogan@tanner-brown.com,2022-01-15,eindhoven,1.24
58,SAMUEL EDWARDS,unknown,50361.81,sales,jsilva@hotmail.com,2016-09-20,The Hague,2.14
719,Christine Lee,30,49545.82,HR,ymartinez@anderson.info,2022-07-23,Utrecht,3.0
967,Deanna Sullivan,,44854.12,IT,ralvarez@yahoo.com,2022-09-29,Rotterdam,4.19
370,Stephen Olson,41,43404.85,Sales,pattersonmiranda@gmail.com,2019-02-21,Utrecht,4.12
269,Levi Huynh,24,48399.33,Sales,rwood@mayo.com,2016-06-22,Rotterdam,4.54
,James Thomas,22,48090.42,Marketing ,ajohnson[at]mccall.com,2023-01-05,Rotterdam,4.36
350,Matthew Schneider,41,51798.29,sales,hodgesjohn@gmail.com,2024-08-22,Rotterdam,2.86
196,Michael Vasquez,22,60779.76,IT,jeffreychapman@hotmail.com,2023-10-11,Amsterdam,1.72
103,crystal walker,31,49859.28,Finance,fullerjames@richardson-casey.info,2022-05-14,amsterdam ,2.3
887,Erica Baldwin,,63758.92,sales,andrew31@gmail.com,2019-05-25,Amsterdam,2.2
790,Terry Wall MD,43,30085.59,HR,yvette66@hotmail.com,2022-11-26,Rotterdam,4.61
784,Yolanda Wilson,-5,64158.79,sales,marcus90@phillips.com,2017-12-19,Rotterdam,1.74
264,Joseph Taylor,29,39634.19,sales,aaron84@gmail.com,2025-08-18,The Hague,3.82
444,SHANNON COLLINS,39,53663.2,Marketing ,garythompson@gmail.com,2016-08-18,Rotterdam,1.72
946,Jennifer Case,44,38948.73,IT,mirandaanderson@gmail.com,2022-12-23,Rotterdam,2.86
305,Lori Thompson,24,54686.48,marketing,vrogers@hotmail.com,2024-10-26,Amsterdam,2.99
342,Alejandro Pierce,37,58655.31,sales,pcummings@yahoo.com,2021-01-03,Amsterdam,3.21
639,Hayley Gray,56,35650.59,HR,brian62@lamb.org,2020-05-30,eindhoven,3.67
314,Danielle Woodward,48,67202.64,Marketing ,michael23@smith.com,2019-03-20,The Hague,4.57
150,Jeremy Flores,47,59454.77,IT,ryan04@glass.com,2017-02-18,eindhoven,3.02
125,Brandon Nichols,39,63802.86,HR,alyssa71[at]fowler.com,2025-07-27,eindhoven,3.78
834,Eric Rangel,40,43483.04,Finance,vcain@moore-ingram.net,2019-01-04,amsterdam ,4.14
873,ERIKA HICKS,32,34310.21,HR,ojones@santiago.com,,Utrecht,1.83
51,SHELLY THOMAS,49,59861.26,IT,hstrickland@moore.com,2025-02-18,amsterdam ,1.61
354,Mr. Wayne Anderson PhD,42,52600.92,Marketing ,martinezjessica@hayes.info,2017-05-28,Utrecht,2.51
985,Veronica Yang DDS,38,54945.96,Finance,patricia25@young.com,2019-03-12,Utrecht,3.81
143,Debra Bonilla,29,30887.75,HR,diana86@carlson-mann.com,2017-11-21,Amsterdam,4.33
471,Michelle Williams,46,50874.22,Finance,jenniferkim@hotmail.com,2022-10-28,The Hague,4.09
400,Ronald Wells,37,73567.24,HR,kellycarter@harris-santos.net,02/09/2022,Utrecht,2.92
666,Daniel Callahan,54,56596.45,marketing,hamptonrobert@yahoo.com,2021-01-28,amsterdam ,3.48
321,Dave Watson,47,56454.94,marketing,caitlinpowell@sanchez.com,2018-09-03,The Hague,3.94
20,Gabriel Sanford,53,33815.44,Finance,rchapman@gmail.com,2026-02-03,Amsterdam,3.32
859,Susan Barker,25,46716.65,HR,hunter98@cohen.com,2025-09-17,Utrecht,2.29
838,Colleen Heath,63,40024.69,marketing,rodriguezgwendolyn@gmail.com,2017-05-19,eindhoven,4.37
877,Christian Miller,18,47235.83,HR,leevanessa@camacho-williams.org,2018-08-17,Amsterdam,-1
408,erica moreno,29,52864.31,HR,julie73@hotmail.com,2025-12-05,Amsterdam,3.28
538,Jean Ramirez,35,49231.67,marketing,campbellamy@mcclure-eaton.com,2019-11-26,Rotterdam,1.8
661,Christy Espinoza,24,-2000,sales,jenniferjohnson[at]torres.biz,2019-10-10,Utrecht,4.36
39,Monica Edwards,62,35077.21,Sales,john36@hotmail.com,2023-02-18,Amsterdam,2.83
176,Janice Meyer DDS,41,67407.75,Finance,gpowell@gmail.com,2018-05-01,eindhoven,2.5
246,Mary Hodge,-5,49982.48,Finance,dpalmer@gmail.com,2024-02-09,Utrecht,4.09
880,Richard Ford,37,72825.9,Finance,sperez@hotmail.com,2022-12-11,The Hague,1.56
712,Cheryl Mora,41,53549.3,HR,fjones@stafford-shields.info,2021-02-28,The Hague,3.94
802,Renee Cobb,65,47259.33,Sales,econley@strickland-diaz.com,30/01/2023,Utrecht,3.23
912,Jimmy Porter,41,58287.25,sales,twolfe@burgess.com,2017-10-20,amsterdam ,2.76
155,Benjamin Roberts,49,59396.09,IT,ashleygallegos@hotmail.com,32-13-2020,amsterdam ,1.44
288,Maria Williamson,50,fifty thousand,Sales,kellygregory@yahoo.com,2022-10-25,Rotterdam,-1
626,Daniel Kelly,unknown,47331.76,Sales,molly37@walters.com,2023-02-15,amsterdam ,4.5
889,David Booth,52,63859.82,Finance,davidsonangelica@smith.net,2016-11-12,The Hague,2.97
570,Luke Sharp,53,49727.3,Sales,etyler@crawford.info,2024-08-18,Rotterdam,3.31
791,Jessica Jones,49,61444.27,HR,williamterry@yahoo.com,2017-05-10,Rotterdam,4.27
18,Ryan Herrera,22,59713.71,sales,gvega@velazquez-barnes.com,2026-04-07,amsterdam ,5.0
128,Vicki Wilson,33,46505.53,HR,eric47@poole.com,2025-05-05,Utrecht,1.27
323,Scott Bruce,62,42726.69,IT,chawkins@gmail.com,2020-09-04,Utrecht,2.81
256,Richard Mccoy,59,47736.49,HR,dennisgibbs@hotmail.com,2023-07-11,Utrecht,1.49
701,Lisa Powers,32,47159.15,Sales,mwagner@hotmail.com,2023-07-13,Rotterdam,3.9
613,Jennifer Nelson,21,59199.53,Sales,jefferyperkins@beard.info,2023-07-03,eindhoven,4.39
191,Lindsey Moore MD,150,48302.28,marketing,danielknight@hotmail.com,2017-10-16,eindhoven,N/A
116,Lindsey Ortiz,36,59523.21,sales,sthornton@yahoo.com,2021-05-29,Rotterdam,2.33
657,Vanessa Garrison,,55208.94,marketing,geverett@gmail.com,2019-10-22,amsterdam ,4.13
607,Brandon Koch,40,43393.16,Sales,brucemeghan@shields.org,,Rotterdam,4.14
181,Michael Hernandez,35,64385.01,marketing,oliverdaniel@gmail.com,2017-08-04,amsterdam ,3.72
302,Susan Roberts,19,46597.28,Marketing ,john49@hotmail.com,2017-03-28,Amsterdam,3.36
807,Ashley Black,45,58332.01,Finance,sandra99@richardson.com,2025-11-02,The Hague,3.01
758,Sarah Robinson,35,57772.54,Sales,vdalton@gmail.com,2025-10-02,eindhoven,1.72
600,Robert Wilson,56,60659.51,IT,ihughes@young-morgan.com,2016-09-19,eindhoven,2.3
782,Katherine Pugh,53,34969.83,IT,lopezmatthew@wilcox.info,2016-06-29,eindhoven,1.27
706,Angela Lynch,32,64090.15,Marketing ,davistravis@garza.com,2020-12-20,The Hague,4.04
518,David Jackson,33,40336.67,Sales,zweaver[at]gmail.com,2021-01-31,Rotterdam,3.81
373,Michael Matthews,54,76767.15,Finance,amberjackson@jones-hayden.com,2025-07-24,Rotterdam,4.03
46,Sherry Ferrell,38,44202.34,Finance,lhawkins@hayes.info,2016-11-06,eindhoven,2.01
964,Renee Perez,26,65635.06,Marketing ,andersonmichele@carey.com,,Rotterdam,1.6
158,Alec Jones,57,62107.49,sales,jenkinskeith@hotmail.com,2018-03-01,amsterdam ,1.55
941,Terry Spencer,50,35795.43,Sales,rbarber@hotmail.com,2021-01-19,Amsterdam,2.73
172,James Edwards,61,42762.85,sales,katelyn41@yahoo.com,2023-02-04,The Hague,3.82
17,Tyler Hopkins,,39807.53,Marketing ,diane94@lawrence.info,2018-09-14,Rotterdam,1.77
512,Christian Cannon,30,54246.43,HR,epowell@gmail.com,2022-01-29,Amsterdam,4.56
49,Robert Mercer,54,60154.27,Finance,richardjones@clark-sims.com,2024-04-05,Amsterdam,3.37
192,ANDREA BLAIR,35,67845.98,IT,matthew65[at]smith.com,2019-09-18,amsterdam ,2.72
893,Alexander Robles,59,71000.12,Finance,ctorres@adams.net,2023-02-26,amsterdam ,4.71
516,Kelsey Everett,55,66330.87,marketing,tiffanyprice@gmail.com,2021-11-29,Amsterdam,1.16
947,Jared West,48,32117.12,sales,ycarter@reilly-smith.com,2020-01-12,Rotterdam,1.12
731,Christine Buchanan,52,57937.68,HR,jgarcia@jones.org,2021-03-14,amsterdam ,1.36
481,Jade Bernard,39,53081.24,Sales,jenniferromero@brady-morrow.org,2018-12-16,eindhoven,3.3
284,Thomas Jackson,44,36432.77,sales,alexandraclark@liu.org,2022-09-13,Amsterdam,3.06
938,Dr. Monica Barnes,50,65625.35,Sales,whitejessica@gmail.com,2020-05-18,Amsterdam,2.95
698,ashley young,36,36233.3,Marketing ,parsonsgregory@mccall.info,2023-10-09,Amsterdam,3.71
226,Donna Patterson,63,71334.26,HR,zsherman@hotmail.com,2022-02-23,eindhoven,1.57
27,Mr. Wayne Parker III,unknown,37735.1,sales,arobinson@yahoo.com,2025-06-04,eindhoven,1.51
830,mary ramirez,19,50773.23,IT,stephenrubio@williams.net,2023-01-29,amsterdam ,3.0
438,Matthew Russell,150,34298.48,Finance,bensonlee@reese.com,2026-01-10,The Hague,3.14
506,Michael Rhodes,23,9999999,Sales,matthewgibson@hotmail.com,2026-02-26,Utrecht,2.66
365,Roy Dean,57,65352.16,Marketing ,robert12@hotmail.com,2021-10-10,The Hague,4.14
230,JOSHUA COLEMAN,30,65193.97,HR,wschwartz@gibbs.com,2019-01-13,Utrecht,1.37
38,Danny Bright,30,25604.95,Finance,leepatricia@yahoo.com,2020-12-13,amsterdam ,3.75
670,Timothy Cook,20,71372.6,Sales,suzannerodriguez@ford-phillips.biz,2022-08-24,eindhoven,3.5
736,Mallory Fox,26,62088.96,marketing,zhahn@yahoo.com,2017-06-16,Amsterdam,3.15
375,ronnie barr,33,87297.74,Finance,robyn23@yahoo.com,2021-10-01,Amsterdam,3.22
470,Charlene Li,39,46362.73,HR,olam@hotmail.com,2017-05-18,amsterdam ,4.72
671,Katherine Diaz,31,73691.28,sales,vazquezaaron@yahoo.com,2017-01-26,Amsterdam,2.43
688,Mark Collins,46,49377.69,IT,theresaclark@frazier.com,2021-11-04,The Hague,1.71
904,Richard Ryan,20,74176.78,Sales,adamstewart@miller.com,2022-03-25,The Hague,4.72
983,Mrs. Abigail Aguilar,55,40495.36,marketing,danieljoseph@burns-joseph.net,2017-08-21,eindhoven,2.39
913,TANNER BROWN,35,58740.76,Finance,jennifer91@yahoo.com,2025-04-23,Amsterdam,2.12
195,Erica Bryant,59,57597.71,marketing,elizabethclark@gmail.com,2022-09-01,The Hague,4.68
908,Kimberly Morris,18,66193.8,HR,benjaminsmith@gmail.com,2024-10-05,Rotterdam,2.75
918,RACHEL FREEMAN,35,57799.14,sales,pottervictor@wilson.org,2022-07-22,Amsterdam,1.5
504,Benjamin Roberts,38,63444.54,Marketing ,umueller@hicks-haynes.com,2021-04-24,Rotterdam,4.06
943,Mrs. Paige Villanueva MD,64,64753.02,HR,laurabrooks@huffman-green.com,2020-07-07,The Hague,4.43
883,Michael Armstrong,55,47658.41,HR,ashley74@yahoo.com,2017-03-16,Utrecht,1.21
580,Tammy Campbell,60,72156.31,marketing,schavez@morris.com,2020-03-03,amsterdam ,2.45
161,Tracy Duran,25,40379.77,marketing,lowewarren@zuniga.com,2019-07-30,Utrecht,4.82
681,Gloria Hall,23,65825.08,HR,johnlucas@yahoo.com,2026-05-13,Amsterdam,3.18
163,Mary Kaufman,21,72378.93,marketing,kellyadam@martinez.biz,2021-06-28,Amsterdam,2.65
747,Matthew Levine,48,57801.5,Marketing ,xgonzalez@gmail.com,2016-09-28,Amsterdam,2.3
153,Danielle Mitchell,39,44799.63,IT,yroman@myers.com,2022-09-23,The Hague,2.61
894,Victoria Cox,40,72539.43,sales,christopherturner@kim.com,2021-10-14,Rotterdam,1.39
827,Wendy Carey,27,78693.58,sales,cunninghamdebbie@hotmail.com,2023-02-12,amsterdam ,-1
803,Eric Nicholson,26,56441.81,HR,krussell@yahoo.com,2017-01-16,eindhoven,1.97
112,Kristen Le,35,54602.29,IT,jonesshannon@yahoo.com,2016-10-17,eindhoven,1.15
227,Stephanie Diaz,23,55964.2,Marketing ,jenniferwolf@yahoo.com,2020-10-23,Utrecht,2.82
733,Judy Curry,32,61123.79,sales,roy20@pearson.com,32-13-2020,eindhoven,4.64
104,Melissa Gillespie,21,42965.84,IT,medinaannette@yahoo.com,2025-08-04,The Hague,2.77
422,Michael Vasquez,57,81330.11,marketing,psanchez@gmail.com,2023-05-13,eindhoven,2.29
420,Joshua Hoover,61,56012.78,Finance,ythomas@mcdonald-gonzalez.com,2019-11-14,The Hague,3.02
998,Jesse Smith,45,64612.64,Finance,gregory22@gregory-terrell.com,2018-02-26,Amsterdam,2.35
587,Pamela Ellison,58,48109.59,Sales,evansandrew@yahoo.com,2023-01-11,amsterdam ,4.41
828,James Roberts,61,47157.1,marketing,ojones@johnson.com,2023-08-15,Rotterdam,3.54
673,Casey Briggs,,fifty thousand,HR,kimberlyhull@gmail.com,2022-07-24,Amsterdam,2.35
EMP-120,Stephanie Paul,27,66279.0,sales,kyle82@hess.org,2020-10-07,Rotterdam,3.88
54,Jose Dudley,51,64175.14,Sales,jamieharper@black.org,2023-11-05,The Hague,4.03
152,elizabeth gutierrez,unknown,60196.72,IT,parkerrobert@crosby.com,2016-09-18,The Hague,2.12
404,Thomas Sims,40,55704.71,IT,christopher51@houston.com,2023-02-07,eindhoven,3.24
EMP-182,Joy Blackwell,38,42142.64,Finance,acrane@soto.org,2017-07-20,The Hague,2.89
208,Maureen Bolton,37,62706.79,Marketing ,scott25@hotmail.com,2019-02-08,eindhoven,1.3
659,Darryl Davis,61,57971.27,Finance,angela24@yahoo.com,2024-12-23,amsterdam ,1.9
897,Lori Cox,49,52493.23,IT,hdavis@martinez.net,2022-12-29,eindhoven,4.26
810,Rachel Garcia,33,41580.89,marketing,woodgregory@beck-fleming.com,2021-10-23,Amsterdam,4.03
9,Chad Gallagher,unknown,47957.88,sales,masonamber@hotmail.com,2020-03-13,eindhoven,2.53
929,Daniel Thompson,44,78482.86,sales,sjohnson@bruce.com,2018-04-20,The Hague,1.98
37,Timothy Sanders,33,58132.95,HR,kharris@stone.net,2017-08-07,Amsterdam,1.98
453,Arthur Jones,44,40214.11,IT,pirwin@ritter-carr.com,2020-04-17,Rotterdam,1.05
652,Jordan Schmidt,62,71898.48,Sales,kimberlywalker@yahoo.com,23/11/2021,amsterdam ,1.69
254,Kathy Smith,29,70486.98,Finance,leeandrea@myers-johnson.info,2025-06-04,The Hague,2.0
304,Mr. Jeremy West,48,64155.55,HR,nancy34@hotmail.com,2021-09-27,Utrecht,2.68
794,Laura Valenzuela,48,35848.77,Finance,katelyn59@yahoo.com,2017-03-24,eindhoven,1.62
572,Rachel Jones,37,80146.56,Finance,arthurwatson@yahoo.com,2017-07-10,Amsterdam,3.54
624,Lisa Shea,33,75181.3,sales,michellekeller@miller-brown.com,2020-09-22,Rotterdam,4.21
755,Carlos Murphy,50,40759.02,Finance,vramirez@hotmail.com,2018-07-11,eindhoven,2.52
765,Ross Mccarthy,32,72239.1,IT,vasquezmarcia@yahoo.com,2022-10-12,Amsterdam,2.69
263,Brandon Flores,37,6380.99,Sales,denise71@gmail.com,2023-10-22,Rotterdam,1.08
611,Raymond Reed,19,64815.48,Marketing ,ujohnson@sutton-salazar.biz,2025-08-21,amsterdam ,4.43
298,Matthew Horn,58,59609.49,Finance,earl29@yahoo.com,2021-01-13,Rotterdam,3.31
415,Stephen Ortega,56,9999999,IT,shawn39[at]hotmail.com,2018-09-04,Rotterdam,N/A
151,Sarah Cox,59,58757.39,IT,carteraaron@brown.com,2021-02-07,eindhoven,1.54
836,DEREK HARRIS,41,58513.22,marketing,allenjesse@gmail.com,2023-05-05,Utrecht,1.68
641,JOHNNY UNDERWOOD,63,49963.23,Marketing ,larsonnatalie@summers.com,2016-10-27,Rotterdam,4.82
944,Jose Garcia,20,53512.36,IT,kdavis@hotmail.com,2018-09-29,Rotterdam,3.55
,Meghan Reeves,36,56298.85,sales,martinezwalter@yahoo.com,2025-01-23,Amsterdam,4.7
856,Allison Beard,24,9999999,sales,petersonangela[at]gmail.com,2020-05-26,Utrecht,4.45
489,Brandon Mitchell,55,80307.12,sales,mitchellstephen@yahoo.com,2021-05-22,amsterdam ,3.35
711,Alyssa Juarez,37,58165.26,HR,chadscott@williams-taylor.com,2024-11-14,Rotterdam,2.21
148,Courtney Lang,40,35193.15,HR,tonyawalker@yahoo.com,2024-07-13,Amsterdam,2.28
147,Justin Green,61,36445.74,Finance,sharpamanda@yahoo.com,,eindhoven,2.94
966,monica anderson,36,76601.76,sales,praymond@mcdonald-goodman.net,2016-11-25,Utrecht,3.5
989,Dr. John Anderson,54,51685.54,HR,phillipsrita@gallagher.com,2025-01-19,Amsterdam,4.88
787,clifford rogers,56,67508.83,IT,dmueller@hotmail.com,2016-10-08,The Hague,2.06
660,christina jackson,23,52834.59,sales,reginadougherty[at]miller-ponce.com,2021-07-16,amsterdam ,2.7
349,Jessica Herring,50,44223.34,sales,jessica31@yahoo.com,2019-10-19,The Hague,-1
464,Alex Holmes,21,58209.7,Finance,kwalton@hotmail.com,,Amsterdam,1.34
326,Edward Snyder,61,36787.17,sales,qbrown@yahoo.com,2018-07-25,eindhoven,4.23
187,Brian Payne,48,62098.56,IT,abigail14@payne.biz,2025-01-14,eindhoven,1.18
124,Christina Evans,40,33972.23,Finance,ojames@mclaughlin.net,2020-08-28,Rotterdam,2.54
907,Joanna Sanchez,41,34602.16,IT,melissaarnold@jackson.com,2024-09-27,Amsterdam,3.35
609,Amanda Harmon,19,9999999,Sales,grobinson@hotmail.com,2017-10-15,amsterdam ,2.62
144,Nicole Stanton,51,57769.51,sales,spenceramanda@page-hudson.com,2022-07-31,The Hague,2.1
752,Ashley Harris,52,34724.73,Marketing ,jimmybrown@hobbs.com,2026-01-27,Rotterdam,1.15
627,Heather Thomas,64,40155.93,IT,bryan43[at]yahoo.com,2022-05-25,The Hague,3.44
198,Samantha Horn,23,57305.88,IT,harriscarolyn@charles.com,2016-09-23,Amsterdam,2.36
610,Nicole Parsons,57,77440.66,Marketing ,nguyenlaurie@yahoo.com,2020-08-21,Utrecht,1.35
,Paul Reyes,44,49220.3,marketing,guzmankenneth@hotmail.com,2021-01-18,Amsterdam,4.7
294,Nathan Watkins,60,67744.03,HR,milesconnor@hotmail.com,2017-03-24,amsterdam ,2.03
884,Amber Ray,51,70662.41,Sales,alexiswiggins@yahoo.com,2018-09-09,amsterdam ,1.43
401,Natalie Hoffman,33,31083.59,IT,zschmidt[at]gmail.com,2023-10-18,The Hague,1.48
123,Caitlyn Martinez,51,76041.91,IT,pjackson@gmail.com,2017-06-02,eindhoven,4.62
EMP-184,Steven Mann,30,62237.09,Finance,david76@smith-cordova.com,2021-04-02,Amsterdam,1.75
203,Marc Williams,37,71245.77,HR,pmathis@yahoo.com,2025-08-04,eindhoven,2.2
439,AMBER RICHMOND,47,29449.26,Sales,paul70@gmail.com,2024-05-26,The Hague,2.58
247,Jerry James,37,47875.82,HR,deannafarmer@yahoo.com,2024-03-25,eindhoven,4.99
416,Cynthia Barton,54,43772.7,Sales,murphymaria@rodriguez.com,2022-05-21,Utrecht,2.47
824,Amanda Li,61,49557.42,IT,ysmith@gay-gonzalez.org,2016-07-05,Amsterdam,2.1
931,Eduardo Cannon,150,46672.01,marketing,cherylwilson@phillips.info,2018-10-29,Amsterdam,-1
961,Donald Rogers,28,64640.84,Sales,albert93@turner-stuart.com,2022-03-18,Amsterdam,1.16
955,Ryan Rogers,150,53767.73,IT,martinezbenjamin@dennis-morrow.com,2018-04-27,eindhoven,2.16
942,Mr. Jeffery Mcgee,58,68086.86,Marketing ,tammypaul@jordan-brown.com,2024-05-10,The Hague,2.5
130,William King,39,47447.87,IT,elizabeth81@schroeder-wright.com,2019-10-30,Rotterdam,4.32
638,Katelyn Adams,65,56099.77,Sales,wilsonwhitney@hotmail.com,30/10/2020,eindhoven,2.92
403,Dean Freeman,62,55078.66,Sales,dodsondebra@yahoo.com,2023-07-29,The Hague,4.15
41,Patricia Douglas,35,66077.0,marketing,rhouston@gmail.com,2022-08-14,eindhoven,1.31
818,Heidi Wilkerson,59,68344.46,Sales,dylanmyers@hotmail.com,2021-03-24,Utrecht,4.44
736,Mallory Fox,26,62088.96,marketing,zhahn@yahoo.com,2017-06-16,Amsterdam,3.15
968,Melissa Sullivan,35,82014.11,Marketing ,smithjoshua@anthony.com,2022-03-11,eindhoven,10
220,Zachary Pratt,59,56228.11,Marketing ,william88@hotmail.com,2024-06-17,eindhoven,2.95
642,Ryan Benson,50,80035.32,Sales,kennethanderson@dickerson-gonzalez.com,2025-08-26,Amsterdam,2.1
970,Adam Anderson,33,33538.37,Finance,sbuck@hotmail.com,2023-10-19,Utrecht,2.25
800,Teresa Roman,26,55446.34,Finance,jefffisher@hotmail.com,2020-03-30,eindhoven,3.77
855,Holly Bradshaw,23,76307.56,IT,paulbailey@yahoo.com,32-13-2020,amsterdam ,4.94
975,Joshua Matthews,58,48307.25,HR,nicholas83@torres.com,2019-11-04,The Hague,10
625,Douglas Johnson,41,78897.8,Finance,jennifer10@gmail.com,19/03/2023,Amsterdam,2.35
891,trevor coleman,26,67307.23,Marketing ,denisebuchanan@stephenson.com,2016-11-01,Utrecht,3.0
808,Erin Hernandez,26,47818.77,Finance,kayla10@hotmail.com,2019-08-13,Rotterdam,4.29
387,Raymond Ramirez,38,60126.34,IT,ohawkins@salinas.info,2021-04-19,eindhoven,2.08
176,Janice Meyer DDS,41,67407.75,Finance,gpowell@gmail.com,2018-05-01,eindhoven,2.5
510,Joseph Stewart,34,42535.75,sales,hortonrenee@shaffer-martinez.com,2024-01-10,Amsterdam,3.96
268,Roy Ray,38,33547.88,Sales,erichardson@yates.com,2018-04-14,amsterdam ,4.55
869,Katrina Winters,60,64878.16,IT,jason30[at]gmail.com,2023-02-07,Amsterdam,1.68
442,JENNIFER MAY,63,54509.58,Finance,alee@gmail.com,2022-03-28,amsterdam ,4.63
497,MARK OBRIEN,48,39441.31,marketing,tristan96@yahoo.com,2025-09-06,amsterdam ,2.21
113,Joshua Page,-5,55903.45,marketing,chutchinson@yahoo.com,2017-10-30,Amsterdam,2.8
EMP-692,Steven Pena,54,72389.95,Finance,pthomas@lynn.net,02/10/2021,Utrecht,3.59
233,Travis Frye,42,55683.58,sales,tina52@robles.com,2023-11-23,amsterdam ,1.57
923,Erin Thomas,44,56994.55,Finance,michele73@gmail.com,2022-08-29,Utrecht,3.43
EMP-608,Steven Melton,47,36330.18,Finance,ernest48@hotmail.com,2026-03-29,Rotterdam,1.84
672,Kim Simpson,41,23899.15,Sales,samuel20@yahoo.com,2023-01-10,Rotterdam,4.54
374,Kathleen Gonzalez DVM,25,69389.06,Marketing ,dennisbowen@gmail.com,2024-08-12,amsterdam ,1.92
